City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
528,Caravelas,BR,-17.7125,-39.2481,84.63,53,45,13.56,scattered clouds
529,Ibotirama,BR,-12.1853,-43.2206,103.23,15,3,3.36,clear sky
530,Joensuu,FI,62.6012,29.7632,46.89,93,100,5.75,overcast clouds
531,Vanimo,PG,-2.6741,141.3028,78.96,89,92,7.25,overcast clouds
532,Rockhampton,AU,-23.3833,150.5,69.69,73,40,8.05,scattered clouds
533,Matagami,CA,49.7502,-77.6328,53.71,100,100,6.91,mist
534,Asosa,ET,10.0667,34.5333,64.13,96,99,2.28,light rain
535,Saltillo,MX,25.4167,-101.0,63.16,73,68,2.44,broken clouds
536,Oregon City,US,45.3573,-122.6068,59.31,93,100,3.44,mist
537,Isangel,VU,-19.55,169.2667,71.2,74,29,8.86,scattered clouds
538,Nome,US,64.5011,-165.4064,34.14,80,93,3.29,overcast clouds
539,Bumbuna,SL,9.05,-11.7333,86.34,64,97,4.32,light rain
540,Teknaf,BD,20.8624,92.3058,80.64,81,4,1.39,clear sky
541,Mizan Teferi,ET,6.9833,35.5833,64.0,97,98,0.89,moderate rain
542,Prescott,US,34.54,-112.4685,62.91,72,0,3.04,clear sky
543,Timon,BR,-5.0942,-42.8367,92.98,43,0,5.75,clear sky
544,Forest Hills,US,42.9595,-85.4898,64.08,80,100,5.91,overcast clouds
545,Belovo,RU,54.4165,86.2976,38.61,96,100,8.79,light rain
546,Dingzhou,CN,38.5131,114.9956,51.91,45,92,4.68,overcast clouds
547,Bomi,SL,7.2461,-11.5258,81.12,84,92,6.4,light rain
548,Puri,IN,19.8,85.85,81.12,82,46,16.26,scattered clouds
549,Wuzhou,CN,23.4833,111.3167,78.64,78,58,2.24,broken clouds
550,San Quintin,MX,30.4833,-115.95,69.06,83,95,4.18,overcast clouds
551,Virginia Beach,US,36.8529,-75.978,57.02,94,100,9.22,mist
552,Arona,ES,28.0996,-16.681,78.03,54,20,18.41,few clouds
553,Daru,PG,-9.0763,143.2092,79.41,89,100,16.37,overcast clouds
554,Tual,ID,-5.6667,132.75,82.74,78,100,8.81,overcast clouds
555,Sangar,RU,63.9242,127.4739,22.87,80,55,7.43,broken clouds
556,Azul,AR,-36.777,-59.8585,63.32,54,100,5.82,light rain
557,Waipawa,NZ,-41.4122,175.5153,36.1,83,100,19.15,light rain
558,Beberibe,BR,-4.1797,-38.1306,87.31,51,6,16.87,clear sky
559,Ust-Maya,RU,60.4167,134.5333,23.13,85,50,8.43,scattered clouds
560,Honningsvag,NO,70.9821,25.9704,46.15,71,100,19.57,overcast clouds
561,Clemencia,CO,10.5665,-75.325,81.77,78,100,11.27,overcast clouds
562,Namatanai,PG,-3.6667,152.4333,79.48,81,81,9.31,broken clouds
563,Griffith,US,41.5284,-87.4237,66.15,54,0,1.01,clear sky
564,Erenhot,CN,43.6475,111.9767,41.54,21,99,2.06,overcast clouds
565,Semporna,MY,4.4818,118.6112,80.02,81,66,3.6,broken clouds
566,Dinghai,CN,26.2847,119.7936,74.32,81,100,23.31,overcast clouds
567,Shelburne,CA,44.0787,-80.2041,65.75,63,29,2.53,scattered clouds
568,Santa Magdalena,AR,-34.5178,-63.9441,55.87,70,100,12.08,overcast clouds
569,Jiuquan,CN,39.7432,98.5174,49.71,33,0,6.89,clear sky
570,Filingue,NE,14.3521,3.3168,102.78,16,75,9.13,broken clouds
571,Ulladulla,AU,-35.35,150.4667,56.3,90,100,10.4,light rain
572,Carutapera,BR,-1.195,-46.02,88.05,56,19,10.49,few clouds
573,Benxi,CN,41.2886,123.765,37.72,55,4,3.69,clear sky
574,Kamenka,RU,51.3223,42.7678,50.7,70,71,9.62,broken clouds
575,Danilovka,RU,50.3557,44.1168,55.06,58,70,7.23,broken clouds
576,Salinopolis,BR,-0.6136,-47.3561,85.23,62,4,12.17,clear sky
577,Geelong,AU,-38.1471,144.3607,55.45,90,100,21.85,light rain
578,Belmonte,BR,-15.8631,-38.8828,82.22,61,64,10.83,broken clouds
579,Vao,NC,-22.6667,167.4833,69.78,61,38,11.79,scattered clouds
580,Saint-Pierre,RE,-21.3393,55.4781,73.08,73,0,11.5,clear sky
581,Shiyan,CN,32.6475,110.7781,44.78,94,100,2.66,overcast clouds
582,Rosita,NI,13.9268,-84.4032,83.05,67,100,5.64,overcast clouds
583,Prieska,ZA,-29.6641,22.7474,88.27,4,46,18.68,scattered clouds
584,Wangaratta,AU,-36.3667,146.3333,53.47,91,100,12.26,overcast clouds
585,Rocha,UY,-34.4833,-54.3333,69.64,52,44,12.95,scattered clouds
586,Sivaki,RU,52.6333,126.75,25.2,71,12,8.3,few clouds
587,Ponta Delgada,PT,37.7333,-25.6667,75.51,88,75,9.22,broken clouds
588,Alamogordo,US,32.8995,-105.9603,60.57,86,75,3.44,broken clouds
589,Kuusamo,FI,65.9667,29.1833,44.64,81,100,8.05,overcast clouds
590,Rypefjord,NO,70.6333,23.6667,46.87,71,75,13.8,broken clouds
591,Anton Lizardo,MX,19.05,-95.9833,75.42,80,65,2.95,broken clouds
592,Naklo Nad Notecia,PL,53.1421,17.6018,62.55,50,100,11.45,overcast clouds
593,High Level,CA,58.5169,-117.136,24.91,100,40,4.61,scattered clouds
594,Mimoso Do Sul,BR,-21.0642,-41.3664,77.16,77,99,3.71,overcast clouds
595,Caraguatatuba,BR,-23.6338,-45.4899,71.96,92,99,2.55,overcast clouds
596,San Policarpo,PH,12.1791,125.5072,81.1,81,100,5.91,overcast clouds
597,Wasilla,US,61.5814,-149.4394,51.73,60,84,5.99,broken clouds
598,Novomykolayivka,UA,47.9781,35.9102,58.37,50,92,11.43,overcast clouds
599,Eyl,SO,7.9803,49.8164,79.63,74,51,15.95,broken clouds
600,Glenluce,GB,54.8798,-4.8084,53.29,79,100,16.11,overcast clouds
601,North Bend,US,43.4065,-124.2243,58.91,100,15,3.44,few clouds
602,Awjilah,LY,29.1081,21.2869,86.76,29,1,9.98,clear sky
603,Uchaly,RU,54.2996,59.4521,45.09,40,100,7.4,light rain
604,Pizarro,CO,4.9533,-77.366,81.3,73,97,2.48,overcast clouds
605,Grants,US,35.1473,-107.8514,50.23,100,100,0.0,overcast clouds
606,San Cristobal,VE,7.7669,-72.225,69.98,67,48,1.41,scattered clouds
607,Bokajan,IN,26.0167,93.7833,74.28,98,95,3.24,overcast clouds
608,Vynohradove,UA,46.3696,32.9398,60.4,50,83,8.72,broken clouds
609,Nambucca Heads,AU,-30.65,153.0,60.17,81,100,3.06,light rain
610,Runkel,DE,50.4,8.1667,69.15,55,91,11.36,overcast clouds
611,Kyren,RU,51.6828,102.1408,30.16,66,8,2.57,clear sky
612,Birjand,IR,32.8663,59.2211,75.67,9,0,9.22,clear sky
613,Nagorsk,RU,59.3172,50.8078,43.7,89,100,8.84,overcast clouds
614,Zavodoukovsk,RU,56.5042,66.5515,47.84,44,100,7.85,overcast clouds
615,Wageningen,NL,51.9667,5.6667,69.89,70,75,14.97,broken clouds
616,Cardston,CA,49.2,-113.3019,46.69,87,83,1.14,broken clouds
617,Palmerston,AU,-12.486,130.9833,82.38,85,20,5.75,few clouds
618,Roald,NO,62.5833,6.1333,50.92,93,75,8.05,light rain
619,Shimoda,JP,34.6667,138.95,61.11,91,100,18.68,light rain
620,Manitouwadge,CA,49.1215,-85.8403,56.46,88,78,9.78,light rain
621,Kytmanovo,RU,53.4593,85.4479,37.98,91,100,10.16,light rain
622,Xining,CN,36.6167,101.7667,44.44,84,100,4.21,overcast clouds
623,Arlit,NE,18.7369,7.3853,103.15,8,3,7.99,clear sky
624,Valparaiso,CL,-33.0393,-71.6273,62.01,88,75,3.44,broken clouds
625,Harrisonburg,US,38.4496,-78.8689,62.15,67,89,6.69,overcast clouds
626,Ormara,PK,25.2088,64.6357,79.7,84,0,11.77,clear sky
627,Bosaso,SO,11.2842,49.1816,87.78,79,40,8.05,scattered clouds
628,Butembo,CD,0.15,29.2833,64.51,81,95,1.68,overcast clouds
629,Gravdal,NO,68.1214,13.5031,49.89,87,40,10.36,scattered clouds
630,Qeshm,IR,26.9581,56.2719,93.07,71,0,16.64,clear sky
631,Isiolo,KE,0.3546,37.5822,81.32,36,71,18.54,broken clouds
632,Berezovyy,RU,51.6667,135.7,30.58,62,4,7.11,clear sky
633,Senges,BR,-24.1128,-49.4636,77.27,57,0,5.26,clear sky
634,Maromitsa,RU,59.8683,48.0123,44.17,95,100,8.46,light rain
635,Sagarejo,GE,41.734,45.3315,73.83,49,18,1.01,few clouds
636,Le Vauclin,MQ,14.5452,-60.8388,86.05,74,75,23.02,broken clouds
637,Panjakent,TJ,39.4952,67.6093,54.48,26,0,1.5,clear sky
638,Gizo,SB,-8.103,156.8419,81.57,78,60,8.23,light rain
639,Mama,RU,58.3106,112.8986,23.67,92,96,3.98,overcast clouds
640,Hun,LY,29.1268,15.9477,83.71,27,0,13.06,clear sky
641,Reserva,BR,-24.6503,-50.8506,76.57,50,6,3.78,clear sky
642,Evensk,RU,61.95,159.2333,34.16,79,100,14.79,overcast clouds
643,Knysna,ZA,-34.0363,23.0471,61.9,69,100,6.33,overcast clouds
644,Monte Alegre De Sergipe,BR,-10.0272,-37.5622,91.81,33,41,13.65,scattered clouds
645,Galveston,US,29.3669,-94.9669,78.19,79,3,1.01,clear sky
646,Diosti,RO,44.1167,24.1833,67.75,37,90,3.09,overcast clouds
647,Panaba,MX,21.2833,-88.2667,82.38,48,2,4.0,clear sky
648,Matara,LK,5.9485,80.5353,78.01,88,100,11.34,overcast clouds
649,Alexandria,EG,31.2156,29.9553,81.14,57,40,10.36,scattered clouds
650,Totness,SR,5.8833,-56.3167,86.56,60,69,11.03,broken clouds
651,Deshnok,IN,27.7986,73.3447,88.57,17,0,1.1,clear sky
652,Xingcheng,CN,40.6167,120.7167,48.81,44,77,4.88,broken clouds
653,Novosil,RU,52.9739,37.0405,45.73,85,98,12.57,overcast clouds
654,Launceston,AU,-41.45,147.1667,49.8,81,100,8.05,overcast clouds
655,Kupang,ID,-10.1667,123.5833,79.88,83,100,10.07,moderate rain
656,Puerto Lempira,HN,15.2667,-83.7667,78.94,83,75,0.0,broken clouds
657,Great Yarmouth,GB,52.6083,1.7305,66.45,84,96,25.43,overcast clouds
658,Orotukan,RU,62.2667,151.7,14.81,96,100,3.58,light snow
659,Yulara,AU,-25.2406,130.9889,71.2,32,0,9.91,clear sky
660,Ginir,ET,7.1333,40.7,60.57,80,85,4.56,light rain
661,Port Blair,IN,11.6667,92.75,77.04,94,100,3.44,light rain
662,Capelinha,BR,-17.6914,-42.5158,85.42,41,97,1.72,overcast clouds
663,Irece,BR,-11.3042,-41.8558,91.35,23,11,11.32,few clouds
664,Tignere,CM,7.3667,12.65,76.08,66,63,3.96,broken clouds
665,Palu,ID,-0.8917,119.8707,76.62,96,97,2.28,overcast clouds
666,Udachnyy,RU,66.4167,112.4,30.45,92,100,11.83,light snow
667,Swan Hill,AU,-35.3378,143.5544,54.18,95,100,13.69,overcast clouds
668,Mehamn,NO,71.0357,27.8492,44.55,76,100,17.27,overcast clouds
669,Porto Novo,BJ,6.4965,2.6036,85.82,62,90,11.16,overcast clouds
670,Lewistown,US,40.5992,-77.5714,60.08,62,100,8.05,haze
671,Bizhbulyak,RU,53.6967,54.2642,50.32,37,100,10.0,overcast clouds
672,Chokwe,MZ,-24.5333,32.9833,93.61,26,0,8.21,clear sky
673,Kenai,US,60.5544,-151.2583,50.09,84,100,12.68,overcast clouds
674,Parakou,BJ,9.3372,2.6303,83.46,72,100,2.77,light rain
675,Punta Alta,AR,-38.8759,-62.0736,60.69,66,100,11.43,moderate rain
676,Muromtsevo,RU,56.3724,75.2418,44.62,98,100,3.2,overcast clouds
677,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.16,87,75,3.44,broken clouds
678,Bijar,IR,35.8668,47.6051,68.43,15,0,4.85,clear sky
679,Villazon,BO,-22.0866,-65.5942,59.23,3,0,11.7,clear sky
680,Fray Bentos,UY,-33.1325,-58.2956,72.16,37,99,14.23,overcast clouds
681,Casa Nova,BR,-9.4167,-41.1333,89.51,33,51,14.63,broken clouds
682,Uvarovo,RU,51.9849,42.2615,50.05,77,100,11.05,overcast clouds
683,Araouane,ML,18.9048,-3.5265,104.77,13,4,11.72,clear sky
684,Mayo,US,38.8876,-76.5119,57.31,95,100,12.66,overcast clouds
685,Pocone,BR,-16.2567,-56.6228,99.43,29,9,7.27,clear sky
686,Mitsamiouli,KM,-11.3847,43.2844,82.69,65,40,11.5,scattered clouds
687,Poronaysk,RU,49.2167,143.1167,36.01,63,24,9.26,few clouds
688,Acapulco,MX,16.8634,-99.8901,80.46,77,48,3.15,scattered clouds
689,Waverley,ZA,-25.7023,28.2591,90.64,17,0,12.66,clear sky
690,Indiaroba,BR,-11.5192,-37.5117,86.95,48,53,8.66,broken clouds
691,Mastic Beach,US,40.7668,-72.8521,59.18,96,100,11.01,mist
692,Bahia De Caraquez,EC,-0.6,-80.4167,77.18,68,99,5.79,overcast clouds
693,Balaipungut,ID,1.05,101.2833,75.74,92,100,2.62,overcast clouds
694,Hasaki,JP,35.7333,140.8333,59.4,88,100,21.25,light rain
695,Lipari,IT,38.4674,14.954,76.32,53,0,4.76,clear sky
696,Havoysund,NO,70.9963,24.6622,46.63,85,100,18.54,overcast clouds
697,Pampierstad,ZA,-27.7832,24.6877,97.72,7,49,21.59,scattered clouds
698,Lujan,AR,-34.5703,-59.105,71.94,50,97,1.99,overcast clouds
699,Ovalle,CL,-30.5983,-71.2003,62.29,50,99,4.18,overcast clouds
700,Ville-Marie,CA,47.3335,-79.433,62.78,71,100,8.72,overcast clouds
701,Pozo Colorado,PY,-23.4923,-58.7972,93.29,41,0,13.53,clear sky
702,Kharhial,IN,20.2833,82.7667,77.34,89,16,4.88,few clouds
703,Ertil,RU,51.8406,40.8056,49.33,80,100,10.11,overcast clouds
704,Wufeng,CN,27.45,104.8333,54.68,95,89,3.85,overcast clouds
705,Jalu,LY,29.0331,21.5482,87.03,29,0,10.13,clear sky
706,Pemba,MZ,-12.974,40.5178,81.3,65,20,10.36,few clouds
707,Alta Floresta,BR,-9.8756,-56.0861,89.42,55,81,4.61,broken clouds
